EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3845,0.40476190476190477,Yes,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,3,Healthcare Representative,Married,0.08424026453497704,1.0,0.07142857142857142,1,0.5357142857142857,0.0,0.7222222222222222,0.8571428571428571,0.0,4.0,1.0,3.0,3,3
3846,0.4523809523809524,No,Travel_Rarely,Research & Development,0.75,3,Life Sciences,Female,2,Healthcare Representative,Married,1.0,0.125,0.21428571428571427,0,0.2857142857142857,1.0,0.4444444444444444,1.0,0.5,2.0,2.0,1.0,3,3
3847,0.5238095238095238,No,Travel_Rarely,Research & Development,0.25,3,Technical Degree,Female,2,Healthcare Representative,Single,0.08956948858711355,0.75,0.42857142857142855,0,0.6428571428571429,0.5,0.2222222222222222,0.42857142857142855,0.21428571428571427,3.0,4.0,2.0,2,3
3848,0.6190476190476191,No,Travel_Frequently,Sales,0.03571428571428571,2,Marketing,Male,1,Laboratory Technician,Married,0.15685896818517447,0.5,0.0,1,0.5,0.5,0.5555555555555556,0.0,0.14285714285714285,1.0,4.0,3.0,2,3
3849,0.7142857142857143,No,Travel_Frequently,Sales,0.32142857142857145,4,Marketing,Female,3,Manager,Married,0.08096568108125461,0.25,0.21428571428571427,3,0.8214285714285714,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,3,3
3850,0.40476190476190477,Yes,Travel_Rarely,Research & Development,0.2857142857142857,3,Life Sciences,Male,2,Manager,Divorced,1.0,0.75,0.07142857142857142,0,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,4.0,2.0,1,3
3851,0.14285714285714285,No,Travel_Frequently,Research & Development,0.5,3,Life Sciences,Male,2,Research Scientist,Single,0.28758547625926995,0.125,0.7857142857142857,1,0.21428571428571427,1.0,0.3333333333333333,0.14285714285714285,0.21428571428571427,1.0,4.0,3.0,3,4
3852,0.21428571428571427,No,Travel_Rarely,Sales,0.32142857142857145,4,Life Sciences,Male,3,Sales Executive,Married,1.0,0.875,0.21428571428571427,1,0.17857142857142858,0.5,0.16666666666666666,0.0,0.14285714285714285,2.0,3.0,3.0,1,3
3853,0.21428571428571427,No,Travel_Frequently,Research & Development,0.21428571428571427,3,Life Sciences,Male,1,Research Scientist,Single,0.11570194869819256,0.25,0.6428571428571429,0,0.21428571428571427,0.75,0.2222222222222222,0.14285714285714285,0.14285714285714285,4.0,4.0,2.0,3,4
3854,0.5238095238095238,Yes,Travel_Rarely,Sales,0.5357142857142857,4,Marketing,Male,1,Research Director,Single,0.1684805290699541,0.375,0.35714285714285715,2,0.35714285714285715,0.0,0.2222222222222222,0.0,0.21428571428571427,1.0,1.0,1.0,3,3
3855,0.2619047619047619,No,Travel_Rarely,Research & Development,0.6785714285714286,1,Medical,Female,2,Manager,Single,0.2025105139811872,1.0,0.2857142857142857,1,0.2857142857142857,1.0,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,3.0,3.0,2,3
3856,0.42857142857142855,No,Travel_Rarely,Research & Development,0.7857142857142857,3,Life Sciences,Female,3,Sales Executive,Married,0.07210504350059392,0.5,0.6428571428571429,0,0.32142857142857145,0.25,0.16666666666666666,0.0,0.14285714285714285,2.0,1.0,3.0,2,4
3857,0.16666666666666666,No,Travel_Frequently,Sales,0.14285714285714285,1,Marketing,Male,4,Manufacturing Director,Divorced,0.8323862724325019,0.125,0.21428571428571427,0,0.25,0.75,0.3888888888888889,0.0,0.5,4.0,3.0,3.0,2,3
3858,0.5,No,Travel_Rarely,Sales,0.32142857142857145,3,Marketing,Female,2,Research Director,Married,0.1075475938232367,0.5,0.07142857142857142,0,0.25,0.5,0.2777777777777778,0.14285714285714285,0.0,4.0,2.0,3.0,3,3
3859,0.7380952380952381,No,Travel_Rarely,Sales,0.10714285714285714,2,Life Sciences,Male,2,Research Director,Married,0.6315451539375261,0.375,0.9285714285714286,0,0.9642857142857143,1.0,0.2222222222222222,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,2,4
3860,0.7619047619047619,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Medical,Male,3,Sales Executive,Divorced,0.21625092298308132,0.625,0.07142857142857142,1,0.6785714285714286,0.5,0.7777777777777778,0.14285714285714285,0.7857142857142857,4.0,1.0,3.0,2,3
3861,0.047619047619047616,No,Travel_Rarely,Research & Development,0.6071428571428571,4,Medical,Female,2,Sales Executive,Single,0.17554335612700248,0.125,0.14285714285714285,1,0.07142857142857142,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,3.0,3.0,3,3
3862,0.38095238095238093,No,Travel_Rarely,Research & Development,0.32142857142857145,3,Medical,Male,3,Laboratory Technician,Divorced,0.2015474012006806,0.125,0.0,0,0.39285714285714285,0.75,0.6111111111111112,1.0,0.6428571428571429,4.0,2.0,3.0,3,3
3863,0.42857142857142855,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Female,2,Healthcare Representative,Single,0.0026967157854184726,0.25,0.21428571428571427,0,0.5357142857142857,0.5,0.2222222222222222,0.14285714285714285,0.21428571428571427,1.0,2.0,3.0,3,3
3864,0.7380952380952381,No,Travel_Rarely,Human Resources,0.17857142857142858,2,Life Sciences,Female,2,Research Scientist,Married,0.6247391569552795,0.25,0.0,3,1.0,0.75,0.8333333333333334,0.2857142857142857,0.8571428571428571,3.0,3.0,3.0,3,3
3865,0.42857142857142855,No,Non-Travel,Research & Development,0.25,4,Life Sciences,Male,4,Laboratory Technician,Married,0.6022023178914251,0.0,0.21428571428571427,0,0.14285714285714285,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,3.0,3.0,3,3
3866,0.42857142857142855,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Medical,Female,2,Healthcare Representative,Divorced,0.6682076471154772,0.75,0.35714285714285715,0,0.4642857142857143,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,3.0,3,3
3867,0.8571428571428571,No,Travel_Rarely,Sales,0.8214285714285714,3,Marketing,Male,1,Laboratory Technician,Married,0.10215416225239976,0.375,0.21428571428571427,0,1.0,1.0,0.5555555555555556,0.5714285714285714,0.5,2.0,3.0,3.0,3,3
3868,0.5952380952380952,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Life Sciences,Female,1,Research Scientist,Married,0.09072522392372147,0.125,0.0,1,0.5,0.5,0.7777777777777778,0.8571428571428571,0.7857142857142857,3.0,3.0,3.0,3,3
3869,0.40476190476190477,Yes,Travel_Frequently,Research & Development,0.5714285714285714,4,Medical,Male,1,Research Director,Single,0.2865581559600629,0.375,0.0,1,0.4642857142857143,0.75,0.6111111111111112,0.8571428571428571,0.5,4.0,4.0,4.0,2,3
3870,0.47619047619047616,No,Travel_Frequently,Research & Development,0.6428571428571429,2,Life Sciences,Male,2,Research Scientist,Married,0.09258724196603423,0.875,0.07142857142857142,1,0.6785714285714286,0.75,0.7222222222222222,0.2857142857142857,0.6428571428571429,4.0,4.0,4.0,3,3
3871,0.2619047619047619,No,Travel_Rarely,Research & Development,0.0,2,Medical,Male,2,Sales Representative,Divorced,0.20745449292112106,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.6428571428571429,1.0,2.0,2.0,2,3
3872,0.35714285714285715,No,Travel_Rarely,Research & Development,0.21428571428571427,3,Medical,Male,5,Sales Executive,Divorced,0.6414331118173938,0.125,0.5,3,0.21428571428571427,0.75,0.3333333333333333,0.0,0.2857142857142857,4.0,4.0,3.0,2,3
3873,0.3333333333333333,No,Travel_Rarely,Research & Development,0.14285714285714285,4,Technical Degree,Male,5,Research Scientist,Divorced,0.2564448296895567,0.0,0.14285714285714285,0,0.35714285714285715,1.0,0.5,0.14285714285714285,0.42857142857142855,4.0,2.0,2.0,3,3
3874,0.30952380952380953,No,Travel_Rarely,Research & Development,0.9642857142857143,4,Technical Degree,Female,2,Sales Executive,Married,0.7533468169122605,0.125,0.0,0,0.35714285714285715,1.0,0.5555555555555556,0.0,0.14285714285714285,1.0,4.0,3.0,2,3
3875,0.7380952380952381,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Medical,Male,1,Laboratory Technician,Divorced,0.20661979517801535,0.5,0.5,0,0.6071428571428571,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,1.0,2.0,2,3
3876,0.47619047619047616,No,Travel_Frequently,Sales,1.0,2,Medical,Female,1,Sales Executive,Single,0.186715464380879,0.125,0.2857142857142857,3,0.14285714285714285,0.5,0.2222222222222222,0.42857142857142855,0.21428571428571427,4.0,2.0,3.0,3,3
3877,0.6904761904761905,No,Travel_Rarely,Research & Development,0.0,4,Medical,Male,3,Laboratory Technician,Divorced,1.0,0.75,0.7857142857142857,1,1.0,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,2.0,2.0,3.0,2,4
3878,0.7380952380952381,No,Travel_Rarely,Research & Development,0.7142857142857143,3,Medical,Male,2,Manufacturing Director,Single,0.088028508138303,0.5,0.14285714285714285,0,0.8214285714285714,0.75,0.4444444444444444,0.0,0.0,3.0,3.0,3.0,1,3
3879,0.5476190476190477,No,Travel_Rarely,Research & Development,0.8214285714285714,4,Life Sciences,Female,4,Manager,Single,0.8165270153134933,0.375,0.07142857142857142,0,0.75,1.0,0.1111111111111111,0.0,0.14285714285714285,4.0,3.0,3.0,4,3
3880,0.047619047619047616,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,1,Sales Representative,Single,0.24193393046325726,0.125,0.5,1,0.07142857142857142,0.75,0.1111111111111111,0.0,0.14285714285714285,4.0,1.0,3.0,3,3
3881,0.35714285714285715,No,Non-Travel,Research & Development,0.6071428571428571,2,Medical,Female,2,Healthcare Representative,Divorced,0.3451796205335645,0.125,0.14285714285714285,0,0.25,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,2,3
3882,0.42857142857142855,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Technical Degree,Male,3,Sales Executive,Married,1.0,0.75,0.07142857142857142,0,0.35714285714285715,0.5,0.16666666666666666,0.0,0.14285714285714285,1.0,3.0,2.0,3,3
3883,0.6190476190476191,No,Travel_Rarely,Research & Development,0.2857142857142857,3,Technical Degree,Female,3,Healthcare Representative,Divorced,0.37574239943497384,0.5,0.07142857142857142,0,0.2857142857142857,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3
3884,0.11904761904761904,Yes,Travel_Rarely,Human Resources,0.17857142857142858,3,Life Sciences,Female,3,Laboratory Technician,Single,0.2542617740537417,0.125,0.07142857142857142,0,0.17857142857142858,0.75,0.2777777777777778,0.14285714285714285,0.14285714285714285,4.0,3.0,3.0,3,3
3885,0.47619047619047616,No,Travel_Rarely,Research & Development,0.35714285714285715,2,Life Sciences,Male,1,Sales Executive,Married,1.0,0.875,0.0,1,0.25,0.75,0.0,0.0,0.0,4.0,3.0,2.0,3,3
3886,0.8333333333333334,No,Travel_Rarely,Research & Development,0.8214285714285714,3,Life Sciences,Male,4,Research Director,Married,0.7904587627211146,0.375,0.0,0,0.39285714285714285,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,2.0,4.0,,3,3
3887,0.7142857142857143,Yes,Travel_Frequently,Sales,0.32142857142857145,2,Marketing,Male,1,Healthcare Representative,Married,0.3427397348229478,0.25,0.07142857142857142,1,0.6785714285714286,0.75,0.5,1.0,0.5,4.0,3.0,3.0,1,3
3888,0.3333333333333333,Yes,Travel_Rarely,Sales,0.0,3,Life Sciences,Male,2,Research Scientist,Single,0.11133583742656265,0.125,0.5714285714285714,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3
3889,0.19047619047619047,No,Non-Travel,Research & Development,0.6071428571428571,2,Medical,Male,1,Human Resources,Single,0.6337924170920415,0.125,0.8571428571428571,1,0.25,1.0,0.3888888888888889,0.7142857142857143,0.5,4.0,4.0,3.0,3,4
3890,0.8809523809523809,No,Travel_Rarely,Research & Development,0.7857142857142857,1,Life Sciences,Male,5,Laboratory Technician,Divorced,0.08558862242768628,0.625,0.0,2,0.2857142857142857,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,1.0,2.0,3.0,3,3
3891,0.38095238095238093,No,Travel_Rarely,Sales,0.9642857142857143,3,Life Sciences,Female,2,Research Scientist,Married,1.0,0.125,0.5714285714285714,1,0.5357142857142857,1.0,0.8333333333333334,0.5714285714285714,0.9285714285714286,2.0,4.0,4.0,1,3
3892,1.0,No,Travel_Rarely,Sales,0.5714285714285714,4,Medical,Male,1,Manager,Divorced,0.1936498764005265,0.375,0.14285714285714285,1,0.6785714285714286,1.0,0.05555555555555555,0.0,0.0,3.0,4.0,4.0,2,3
3893,0.35714285714285715,No,Travel_Rarely,Sales,0.07142857142857142,3,Life Sciences,Male,3,Manager,Married,0.5596327329930335,0.125,0.0,0,0.5,0.0,0.7777777777777778,0.2857142857142857,0.9285714285714286,2.0,2.0,3.0,3,3
3894,0.4523809523809524,No,Travel_Frequently,Research & Development,0.42857142857142855,3,Life Sciences,Male,1,Laboratory Technician,Divorced,0.6995409162412919,0.125,0.07142857142857142,1,0.21428571428571427,1.0,0.3333333333333333,0.14285714285714285,0.21428571428571427,3.0,4.0,2.0,3,3
3895,0.38095238095238093,No,Travel_Rarely,Research & Development,0.21428571428571427,2,Life Sciences,Male,1,Healthcare Representative,Married,0.07499438184211371,0.125,0.14285714285714285,0,0.35714285714285715,1.0,0.5555555555555556,1.0,0.5,2.0,4.0,3.0,3,3
3896,0.11904761904761904,Yes,Travel_Rarely,Research & Development,0.39285714285714285,2,Medical,Male,2,Research Scientist,Divorced,0.41837619185206587,0.125,0.21428571428571427,2,0.10714285714285714,0.5,0.16666666666666666,0.0,0.14285714285714285,3.0,4.0,3.0,3,3
3897,0.6190476190476191,No,Travel_Rarely,Human Resources,0.0,3,Life Sciences,Male,1,Research Scientist,Married,0.24559375902918232,0.125,0.21428571428571427,0,0.32142857142857145,0.25,0.4444444444444444,0.8571428571428571,0.5,3.0,4.0,3.0,4,3
3898,0.40476190476190477,No,Travel_Frequently,Research & Development,0.42857142857142855,3,Life Sciences,Male,3,Sales Executive,Single,0.06632636681755434,0.0,0.35714285714285715,0,0.21428571428571427,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,1.0,4.0,4.0,3,3
3899,0.5952380952380952,No,Travel_Rarely,Research & Development,0.8571428571428571,4,Life Sciences,Male,2,Sales Executive,Married,0.07775530514623262,0.125,0.0,0,0.35714285714285715,0.5,0.5555555555555556,1.0,0.5714285714285714,4.0,4.0,3.0,1,3
3900,0.14285714285714285,No,Travel_Rarely,Research & Development,0.17857142857142858,3,Life Sciences,Male,3,Sales Executive,Married,0.0027609233041189125,0.125,0.14285714285714285,0,0.17857142857142858,0.75,0.2777777777777778,0.0,0.2857142857142857,3.0,3.0,3.0,3,3
3901,0.5476190476190477,No,Travel_Rarely,Sales,0.17857142857142858,4,Marketing,Male,1,Research Scientist,Single,0.11634402388519696,0.125,0.42857142857142855,0,0.35714285714285715,0.75,0.5555555555555556,1.0,0.5,4.0,3.0,3.0,3,3
3902,0.2619047619047619,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Life Sciences,Male,2,Research Scientist,Married,1.0,1.0,0.0,1,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,4.0,3.0,3.0,3,3
3903,0.42857142857142855,No,Travel_Rarely,Human Resources,0.0,4,Life Sciences,Female,3,Research Scientist,Single,0.19891489293396256,0.375,0.0,1,0.6071428571428571,0.5,0.7222222222222222,0.8571428571428571,0.5,3.0,4.0,2.0,1,3
3904,0.6428571428571429,No,Non-Travel,Sales,0.03571428571428571,3,Life Sciences,Female,2,Manufacturing Director,Married,0.47430094064014894,0.375,0.2857142857142857,2,0.8928571428571429,0.75,1.0,1.0,0.2857142857142857,3.0,3.0,2.0,2,3
3905,0.14285714285714285,Yes,Travel_Rarely,Sales,0.17857142857142858,2,Medical,Female,2,Manager,Married,0.06407910366303894,0.125,0.07142857142857142,0,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,4.0,3.0,3.0,2,3
3906,0.6904761904761905,Yes,Travel_Frequently,Research & Development,0.0,3,Medical,Female,2,Sales Executive,Married,1.0,0.875,0.0,2,0.8928571428571429,0.25,1.0,1.0,0.7142857142857143,3.0,3.0,1.0,3,3
3907,0.19047619047619047,No,Travel_Rarely,Research & Development,0.2857142857142857,1,Medical,Male,1,Sales Executive,Married,0.6213361584641561,0.125,0.21428571428571427,1,0.10714285714285714,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,3.0,4.0,3,3
3908,0.6428571428571429,No,Travel_Rarely,Research & Development,0.0,4,Life Sciences,Male,1,Research Director,Single,0.12411313364795018,0.125,0.7857142857142857,1,0.75,1.0,1.0,1.0,0.42857142857142855,4.0,2.0,3.0,3,4
3909,0.3333333333333333,No,Travel_Frequently,Sales,0.0,1,Marketing,Male,2,Laboratory Technician,Married,0.5039648142797521,0.75,0.35714285714285715,1,0.35714285714285715,0.5,0.2777777777777778,0.14285714285714285,0.21428571428571427,1.0,3.0,2.0,3,3
3910,0.30952380952380953,No,Travel_Rarely,Research & Development,0.4642857142857143,2,Life Sciences,Male,1,Sales Executive,Married,1.0,0.125,0.0,2,0.21428571428571427,1.0,0.2777777777777778,0.0,0.21428571428571427,2.0,3.0,4.0,3,3
3911,0.5476190476190477,No,Non-Travel,Sales,0.03571428571428571,2,Medical,Male,2,Research Scientist,Married,0.6285274005586055,,0.21428571428571427,2,0.35714285714285715,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,2.0,3.0,1,3
3912,0.5238095238095238,No,Travel_Rarely,Research & Development,0.75,2,Technical Degree,Male,1,Healthcare Representative,Married,0.08436867957237792,0.25,0.35714285714285715,1,0.6428571428571429,0.5,0.05555555555555555,0.0,0.0,2.0,1.0,3.0,3,3
3913,0.14285714285714285,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Life Sciences,Female,1,Research Scientist,Divorced,0.026132460111079007,0.125,0.2857142857142857,1,0.21428571428571427,0.75,0.3333333333333333,0.14285714285714285,0.14285714285714285,2.0,1.0,4.0,2,3
3914,0.6666666666666666,No,Travel_Rarely,Research & Development,0.17857142857142858,3,Medical,Male,4,Sales Executive,Single,0.231532312433786,0.75,0.07142857142857142,0,0.6785714285714286,0.75,0.5555555555555556,0.0,0.6428571428571429,3.0,2.0,3.0,2,3
3915,0.40476190476190477,No,Travel_Rarely,Sales,0.25,4,Life Sciences,Male,1,Laboratory Technician,Married,0.09322931715303862,0.25,0.6428571428571429,1,0.6071428571428571,1.0,0.3888888888888889,0.0,0.5,4.0,3.0,3.0,3,4
3916,0.2857142857142857,No,Travel_Rarely,Sales,0.2857142857142857,4,Marketing,Male,1,Laboratory Technician,Married,0.49523259173649237,0.125,0.42857142857142855,1,0.35714285714285715,0.75,0.5555555555555556,0.0,0.5714285714285714,2.0,4.0,2.0,3,3
3917,0.6904761904761905,No,Non-Travel,Research & Development,0.07142857142857142,2,Life Sciences,Female,2,Sales Executive,Married,0.18915535009149573,0.875,0.07142857142857142,1,0.14285714285714285,1.0,0.05555555555555555,0.0,0.0,3.0,2.0,1.0,3,3
3918,0.6666666666666666,No,Travel_Rarely,Research & Development,0.0,4,Technical Degree,Female,3,Sales Executive,Divorced,0.5745288773315356,0.5,0.6428571428571429,0,0.4642857142857143,0.25,0.5555555555555556,0.0,0.21428571428571427,3.0,4.0,2.0,3,4
3919,0.42857142857142855,Yes,Travel_Rarely,Research & Development,0.0,3,Medical,Male,2,Manufacturing Director,Divorced,0.15197919676394106,0.625,0.6428571428571429,0,0.5714285714285714,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,1.0,3.0,3,4
3920,0.3333333333333333,Yes,Travel_Rarely,Research & Development,0.8928571428571429,3,Medical,Female,2,Research Director,Single,0.5017175511252367,0.75,0.14285714285714285,2,0.35714285714285715,0.75,0.0,0.0,0.0,1.0,2.0,3.0,3,3
3921,0.11904761904761904,No,Travel_Rarely,Sales,0.17857142857142858,4,Life Sciences,Male,3,Manufacturing Director,Single,0.5979646216571961,0.125,0.21428571428571427,2,0.10714285714285714,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,2.0,1.0,3,3
3922,0.30952380952380953,No,Travel_Frequently,Sales,0.07142857142857142,3,Marketing,Male,2,Sales Executive,Single,0.23191755754598864,0.25,0.5,1,0.32142857142857145,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,4.0,2.0,3,3
3923,0.5,No,Non-Travel,Research & Development,0.07142857142857142,3,Life Sciences,Female,2,Manufacturing Director,Married,0.6399563388872836,0.125,0.0,0,0.32142857142857145,0.75,0.5,0.7142857142857143,0.5714285714285714,4.0,4.0,3.0,2,3
3924,0.3333333333333333,No,Travel_Rarely,Research & Development,0.17857142857142858,3,Technical Degree,Male,1,Research Scientist,Married,0.17021413207486596,0.375,0.0,2,0.35714285714285715,0.0,0.2222222222222222,0.0,0.14285714285714285,4.0,3.0,1.0,2,3
3925,0.5238095238095238,No,Travel_Rarely,Sales,0.17857142857142858,3,Life Sciences,Male,3,Manufacturing Director,Single,0.6082378246492665,0.125,0.0,1,0.75,1.0,1.0,1.0,0.5714285714285714,2.0,2.0,2.0,2,3
3926,0.6428571428571429,No,Travel_Rarely,Research & Development,0.6428571428571429,4,Medical,Male,1,Sales Representative,Married,0.3923079392596873,0.5,0.2857142857142857,0,0.32142857142857145,0.5,0.2777777777777778,0.0,0.21428571428571427,3.0,3.0,4.0,3,3
3927,0.2857142857142857,No,Travel_Frequently,Sales,0.2857142857142857,3,Life Sciences,Male,1,Research Director,Single,0.5504510578188706,0.0,0.07142857142857142,1,0.35714285714285715,0.5,0.5,0.0,0.5,4.0,1.0,3.0,3,3
3928,0.14285714285714285,No,Travel_Frequently,Sales,0.07142857142857142,4,Marketing,Male,1,Sales Executive,Married,0.22466210793283894,0.0,0.0,1,0.10714285714285714,1.0,0.1111111111111111,0.2857142857142857,0.07142857142857142,1.0,4.0,3.0,3,3
3929,0.2857142857142857,Yes,Travel_Frequently,Research & Development,0.32142857142857145,3,Life Sciences,Female,1,Human Resources,Divorced,0.07692060740312691,0.75,0.21428571428571427,0,0.21428571428571427,1.0,0.2222222222222222,0.14285714285714285,0.14285714285714285,3.0,4.0,2.0,3,3
3930,0.30952380952380953,No,Travel_Rarely,Research & Development,0.07142857142857142,2,Life Sciences,Male,3,Laboratory Technician,Married,0.4332081286718675,0.125,0.2857142857142857,2,0.21428571428571427,0.75,0.2777777777777778,0.0,0.14285714285714285,1.0,3.0,3.0,4,3
3931,0.21428571428571427,No,Travel_Rarely,Sales,0.07142857142857142,3,Life Sciences,Male,1,Manager,Single,0.36501974381200036,0.125,0.14285714285714285,1,0.21428571428571427,0.5,0.3333333333333333,0.14285714285714285,0.2857142857142857,3.0,4.0,2.0,2,3
3932,0.2619047619047619,Yes,Travel_Rarely,Sales,0.10714285714285714,3,Marketing,Male,5,Research Scientist,Single,0.1722045651545796,0.125,0.14285714285714285,0,0.07142857142857142,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,2.0,3.0,3,3
3933,0.2619047619047619,No,Travel_Frequently,Research & Development,0.25,4,Life Sciences,Female,1,Sales Executive,Single,0.08783588558220168,1.0,0.7142857142857143,1,0.35714285714285715,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,3.0,4.0,3,4
3934,0.2857142857142857,No,Travel_Rarely,Sales,0.21428571428571427,3,Life Sciences,Male,3,Sales Executive,Divorced,0.08372660438537352,0.25,0.0,0,0.42857142857142855,1.0,0.3888888888888889,0.14285714285714285,0.5,3.0,1.0,3.0,3,3
3935,0.38095238095238093,No,Travel_Rarely,Research & Development,0.0,2,Medical,Female,2,Healthcare Representative,Married,1.0,0.0,0.0,0,0.21428571428571427,1.0,0.2777777777777778,0.14285714285714285,0.14285714285714285,4.0,4.0,3.0,2,3
3936,0.35714285714285715,No,Non-Travel,Research & Development,0.03571428571428571,4,Medical,Male,1,Sales Representative,Single,0.101897332177598,1.0,0.21428571428571427,1,0.4642857142857143,1.0,0.6111111111111112,0.14285714285714285,0.5,4.0,2.0,2.0,3,3
3937,0.7380952380952381,No,Travel_Rarely,Sales,0.07142857142857142,4,Marketing,Male,1,Sales Executive,Single,0.2387877620469357,0.375,0.0,1,0.2857142857142857,1.0,0.2777777777777778,0.0,0.2857142857142857,4.0,4.0,4.0,3,3
3938,0.35714285714285715,Yes,Travel_Rarely,Research & Development,0.32142857142857145,3,Life Sciences,Male,1,Sales Executive,Single,0.21143535908054834,0.25,0.14285714285714285,0,0.39285714285714285,0.75,0.0,0.0,0.0,1.0,1.0,2.0,1,3
3939,0.47619047619047616,No,Travel_Frequently,Research & Development,0.9642857142857143,3,Medical,Male,1,Healthcare Representative,Married,0.12648881183986646,0.5,0.07142857142857142,1,0.32142857142857145,0.75,0.3333333333333333,0.0,0.35714285714285715,3.0,2.0,2.0,3,3
3940,0.30952380952380953,Yes,Travel_Rarely,Human Resources,0.2857142857142857,4,Human Resources,Male,2,Laboratory Technician,Married,1.0,0.25,0.21428571428571427,2,0.35714285714285715,0.5,0.05555555555555555,0.0,0.0,1.0,3.0,3.0,3,3
3941,0.2619047619047619,No,Travel_Rarely,Research & Development,0.07142857142857142,4,Other,Female,2,Sales Representative,Divorced,0.29432726572281614,0.125,0.14285714285714285,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,1.0,3.0,3,3
3942,0.2857142857142857,No,Travel_Rarely,Research & Development,0.03571428571428571,1,Medical,Male,1,Sales Representative,Married,0.6058621464573501,0.375,0.5,1,0.35714285714285715,0.75,0.3888888888888889,0.14285714285714285,0.5,3.0,3.0,3.0,3,3
3943,0.3333333333333333,No,Non-Travel,Research & Development,0.32142857142857145,4,Life Sciences,Female,1,Laboratory Technician,Single,0.49638832707310027,0.25,0.0,1,0.42857142857142855,0.5,0.3888888888888889,0.0,0.5,2.0,2.0,3.0,3,3
3944,0.47619047619047616,No,Travel_Rarely,Research & Development,0.25,2,Technical Degree,Female,1,Manufacturing Director,Married,0.09663231564416193,0.375,0.0,0,0.5357142857142857,0.5,0.05555555555555555,0.14285714285714285,0.0,2.0,4.0,3.0,2,3
3945,0.5952380952380952,Yes,Travel_Frequently,Research & Development,0.0,4,Other,Male,3,Sales Executive,Married,0.42672316928312304,1.0,0.07142857142857142,1,0.21428571428571427,0.75,0.05555555555555555,0.0,0.0,3.0,3.0,3.0,3,3
3946,0.5714285714285714,No,Travel_Rarely,Human Resources,0.0,3,Other,Female,1,Healthcare Representative,Divorced,1.0,1.0,0.14285714285714285,1,0.25,0.75,0.2777777777777778,0.0,0.2857142857142857,2.0,2.0,2.0,3,3
3947,0.8809523809523809,No,Travel_Rarely,Research & Development,0.07142857142857142,2,Life Sciences,Female,1,Sales Executive,Married,0.4072040835981893,1.0,0.6428571428571429,1,1.0,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,3.0,3,4
3948,0.35714285714285715,No,Non-Travel,Research & Development,0.4642857142857143,3,Other,Male,1,Research Scientist,Divorced,0.6299399659700151,0.625,0.07142857142857142,0,0.39285714285714285,0.5,0.5,0.14285714285714285,0.5,4.0,2.0,2.0,3,3
